isolation_forest,isolation_forest_mean,isolation_forest_std,one_class_svm,one_class_svm_mean,one_class_svm_std,local_outlier_factor,local_outlier_factor_mean,local_outlier_factor_std,gaussian_mixture,gaussian_mixture_mean,gaussian_mixture_std,machine_type,machine_id
0.5465249227625466,0.5614241746368752,0.008767312365246856,0.5702556742160703,0.5980650042104463,0.02796181800865568,0.637014377113387,0.6358162184212032,0.014421446463794665,0.5386552168730386,0.5465451870709637,0.01217168480258817,fan,id_00
0.9944015258586385,0.9981206314049971,0.001292540959213689,0.9999039477475746,0.9993580373269276,0.0010334880640324397,0.9995746257392593,0.998521467947471,0.001829775537439557,1.0,0.9998435720460502,0.00023918392436024654,fan,id_02
0.6939446943195069,0.7119714818965921,0.028787743377921303,0.7452593147870509,0.7324387967828383,0.022503499409297845,0.7897301349325335,0.76330710049506,0.016573206687424086,0.5935920928424676,0.6117283860766488,0.027241194036652476,fan,id_04
0.9327265532251681,0.9395630637392027,0.004118424963434866,0.9762018476317835,0.9714394880122263,0.006533303993370988,0.9501316812903402,0.9510486743173724,0.0018586445461536416,0.9998362512451728,0.9989765702823302,0.0005504491785752796,fan,id_06
0.8258706467661692,0.7993584318248128,0.019225865019629376,0.6829488919041158,0.5731675865634782,0.05582789343956864,0.5542566885850467,0.5431474490732656,0.00905478501385851,0.6202205754444561,0.6152728016774123,0.02057683395709238,pump,id_00
0.5795795795795795,0.6031016090717582,0.0152339617991775,0.6189323652010219,0.6334409035901574,0.026696578671145145,0.8694366007798844,0.884621935368204,0.012845384360836098,0.6759894222580789,0.6578010846667561,0.010256668708013054,pump,id_02
0.6090714285714285,0.685276089159068,0.04251850587863009,0.9387857142857143,0.9455961499493414,0.012014792256325511,0.9339285714285714,0.9165756332320161,0.00930005658403519,0.6077142857142857,0.623777811550152,0.021720881547339307,pump,id_04
0.5844937008619873,0.6322192347767795,0.037098267694344315,0.8324334564743773,0.8180753655977441,0.012110138019218206,0.9339774557165862,0.926638085557523,0.004762298079544644,0.6760443307757886,0.6589203936870177,0.01797324074396463,pump,id_06
0.8755906752073926,0.9086423455148618,0.015367132955563054,0.7414811508978264,0.7187858256684213,0.02095316659899098,0.5972251391368266,0.5994715043736465,0.015073568272128284,0.8899768980363332,0.8936872257381314,0.0161240853721687,slider,id_00
0.8403164268962862,0.8506841109663336,0.012515773162477335,0.7837428681437922,0.7772682626380051,0.016041798108501742,0.88274878364661,0.8674389259706793,0.008792152052031134,0.8581679442752634,0.8573722428378243,0.005763371699803869,slider,id_02
0.9049669221883859,0.9275517664284483,0.006394586099044829,0.5631891210752914,0.6029225668144057,0.020487205258761607,0.6578284154153103,0.6597130284376059,0.013630749061407474,0.8488396513703665,0.8533093662017874,0.004792434579962402,slider,id_04
0.5869998949910741,0.593630713327614,0.010048974332221466,0.5433161818754594,0.5550031799872801,0.022933547292103448,0.613147117504988,0.6233482393173231,0.021141337408156345,0.6097868318807098,0.6144775607813456,0.017373297334242237,slider,id_06
0.7980646804176216,0.8121485963046708,0.0442649866431517,0.8807613954672778,0.8821262325548462,0.004683558162445537,0.7551778287072405,0.8050731332581762,0.033117071981989175,0.843731431966726,0.8394489636878049,0.01230931137035299,valve,id_00
0.6196009389671362,0.6185853061632205,0.03428580915226587,0.779518779342723,0.7605242566510173,0.03211652643629698,0.9294014084507043,0.9085848899543836,0.034769353618104536,0.8009389671361502,0.7743942496587088,0.03048377018733486,valve,id_02
0.7539166666666666,0.754225,0.020956678198395626,0.6757916666666666,0.6753166666666666,0.008069010076280228,0.7787083333333333,0.7664625,0.008287063211214602,0.7473333333333334,0.7570916666666667,0.009364731413363853,valve,id_04
0.522138047138047,0.4883522410029948,0.019486015546029006,0.563594276094276,0.5471484104021792,0.023976147580343294,0.5739057239057239,0.5482831666751264,0.029741370019569075,0.510563973063973,0.4685628056105443,0.022365892553215132,valve,id_06
